Marca acciaio,Spessore richiesto [mm],Diametro [mm],Spessore [mm],Media di Produttività R ton/h,RIFERIMENTO INDUCTOTHERM,RIFERIMENTO ZONA 1 ASEA,RIFERIMENTO ZONA 2 ASEA,RIFERIMENTO ZONA 3 ASEA,Carbonio equivalente,Media di Somma Potenze elettriche kW,Media di TEMPERATURA USCITA FORNO INDUCTOTHERM,Somma di Produzione ton,Media di Consumo specifico kWh/ton,Media di VELOCITA INGRESSO TUBO,Media di TEMPERATURA USCITA PRIMA ZONA,Media di TEMPERATURA USCITA SECONDA ZONA,Media di TEMPERATURA USCITA TERZA ZONA,Media di TEMPERTAURA USCITA QUARTA ZONA,Media di Potenza Forno Inductotherm,Media di Potenza Zona1 Asea,Media di Potenza Zona2 Asea,Media di Potenza Zona3 Asea
FE430D,7.5,76.1,10,44,73,80,99,99,0.3275972222222223,11282.8681640625,1058.60498046875,0.012130712933010525,258.3632192831974,43.65715789794922,364.1700134277344,663.0900268554688,754.6699829101562,715.85498046875,4619.3984375,2226.639892578125,2546.8798828125,1889.949951171875
FE430D,6,60.3,7,44,73,90,90,90,0.3275972222222223,10652.8388671875,1051.18994140625,0.012130528555976018,243.94006360871165,50.32279968261719,395.6449890136719,649.7899780273438,755.4600219726562,760.64501953125,4118.84375,2439.7900390625,2219.155029296875,1875.050048828125
28MN6,5.5,31,6.5,44,78,87,87,90,0.5512467217095671,11274.73291015625,1099,0.012129438188340929,258.2040655297292,54.099517822265625,371.32501220703125,621.9500122070312,758,713.4550170898438,4775.7578125,2362.695068359375,2097.18505859375,2039.094970703125
28MN6,5.5,31,6.5,44,78,87,90,90,0.5512467217095671,11340.453735351562,1106.2449951171875,0.012128958172268337,259.7194246081339,54.07761001586914,367.4849853515625,628.0999755859375,753.8599853515625,712.1749877929688,4757.96875,2364.580078125,2187.034912109375,2030.8699951171875
FE430D,6,60.3,7,44,68,95,95,90,0.3275972222222223,10617.119506835938,1097.199951171875,0.012128456963433159,243.1636499104304,50.342124938964844,394.19500732421875,673.1849975585938,777.864990234375,779.4000244140625,3662.359619140625,2489.784912109375,2418.010009765625,2046.9649658203125
FE360D,6,48.3,7,44,75,90,90,90,0.20654752851711045,11147.081665039062,1095.3900146484375,0.012128206888834635,255.30662545611366,50.529930114746094,388.57000732421875,655.7249755859375,767.594970703125,707.4400024414062,4603.2265625,2444.31005859375,2246.625,1852.9200439453125
FE360D,6,48.3,7,44,75,95,91,90,0.20654752851711045,11263.213012695312,1106.10498046875,0.012127705679999457,257.9770950794045,50.513179779052734,391.5899963378906,656.6849975585938,768.864990234375,710.7100219726562,4599.5078125,2545.320068359375,2268.610107421875,1849.7750244140625
S195T,2.95,26.9,2.6,22,61,75,82,82,0.1826355458221019,6607.300537109375,1221.8025512695312,0.012127455075581868,302.68216338411764,49.820425033569336,509.53248596191406,736.625,879.8574829101562,862.2575073242188,2177.66796875,1950.8175048828125,1137.9125366210938,1340.9025268554688
S235JRH,6.9,51,8,44,73,99,99,99,0.19981398891966737,11339.904541015625,1141.4849853515625,0.012127358118693034,259.74111202011113,43.83465576171875,417.3399963378906,698.7100219726562,807.6699829101562,829.594970703125,4123.359375,2466.2900390625,2587.090087890625,2163.1650390625
FE430D,6,60.3,7,44,68,95,95,92,0.3275972222222223,10642.70263671875,1096.0050048828125,0.012127246856689453,243.77390209936368,50.32279968261719,391.7049865722656,673.1400146484375,779,779.8049926757812,3663.632568359375,2494.22998046875,2418.385009765625,2066.455078125
S195T,4.3,76.1,4.5,44,66,99,99,99,0.1826355458221019,10562.7138671875,1129.7049560546875,0.012127212948269314,241.9424147861267,68.54924774169922,396.7349853515625,683.489990234375,845.6599731445312,887.10498046875,2944.84375,2581.9951171875,2425.43994140625,2610.43505859375
FE360D,6,48.3,7,44,75,95,95,90,0.20654752851711045,11327.090576171875,1107.9549560546875,0.012127209769354925,259.45078124133056,50.51704406738281,393.0350036621094,664,768.0050048828125,712,4606.515625,2483.375,2387.81494140625,1849.385009765625
28MN6,7,37,9,44,75,99,99,99,0.5512467217095671,12000.229248046875,1161,0.012126338746812609,274.8889902339676,43.861392974853516,393.05499267578125,689,787.6699829101562,779.8800048828125,4745.859375,2486.22998046875,2579.885009765625,2188.2548828125
28MN6,5.5,31,6.5,44,78,89,91,90,0.5512467217095671,11477.126220703125,1106.4300537109375,0.012125337388780383,262.9279924047252,54.04861831665039,366.80999755859375,635.125,756.4099731445312,712.6599731445312,4771.90625,2376.64990234375,2245.5,2083.070068359375
S355J2H,6.5,48.3,9,44,70,99,99,99,0.44528060046189377,11066.09375,1060.27001953125,0.012125110626220703,253.51644412284173,47.05665969848633,389.0249938964844,678.85498046875,785.8300170898438,744.85498046875,3802.46875,2456.85498046875,2565.800048828125,2240.969970703125
FE360D,6.01,33.7,7,44,74,90,87,90,0.20654752851711045,10976.400390625,1062.0400390625,0.012125106387668186,251.4617200891469,51.650962829589844,372.9949951171875,611.344970703125,733.3250122070312,732.405029296875,4731.140625,2429.554931640625,2065.8798828125,1749.824951171875
S235JRH,6.9,51,8,44,70,99,99,99,0.19981398891966737,11262.73095703125,1143.324951171875,0.012125054465399847,258.0224596830259,43.832401275634766,415.7049865722656,701,813.5399780273438,836,3986.7109375,2469.85498046875,2587.47509765625,2218.68994140625
FE360D,6,48.3,7,44,75,91,90,90,0.20654752851711045,11212.852661132812,1097.574951171875,0.012125043869018555,256.88000211839466,50.471622467041016,388.4849853515625,654.2899780273438,767,708.3350219726562,4606.5625,2511.735107421875,2247.215087890625,1847.3399658203125
FE360D,6,60.3,7,44,75,98,97,95,0.20654752851711045,11485.3837890625,1148.7850341796875,0.012123474544949001,263.15759347883505,50.29412841796875,415.2699890136719,676.85498046875,787.6749877929688,803.2949829101562,4479.96875,2534.264892578125,2494.35009765625,1976.800048828125
FE360D,6.01,33.7,7,44,76,95,91,90,0.20654752851711045,11362.435180664062,1084.655029296875,0.01212331665886773,260.34393750824336,51.652896881103516,376.5150146484375,635.0050048828125,745.344970703125,748.8099975585938,4865.875,2460.6201171875,2268.485107421875,1767.4549560546875
J55 UPGRAD.,5,73,5.51,44,70,99,99,99,0.5417506024096381,10631.341064453125,1183.3349609375,0.012123242484198675,243.5940961776961,60.42626953125,352.3699951171875,735.3099975585938,881.9450073242188,867.5349731445312,3390.90625,2526.43994140625,2426.804931640625,2287.18994140625
E275,6,48.3,5.6,44,72,92,95,95,0.32156250000000003,11354.263671875,1162.949951171875,0.012122549480862088,260.1731703430504,48.7037467956543,401.8999938964844,695.4299926757812,805,765.9450073242188,4052.34375,2457.965087890625,2427.514892578125,2416.43994140625
S195T,4.3,76.1,4.5,44,67,99,99,99,0.1826355458221019,10599.622314453125,1124.1500244140625,0.012122254901462131,242.88711594716605,68.5837173461914,386.0899963378906,672.3250122070312,836.10498046875,885.5599975585938,2979.7421875,2569.175048828125,2441.385009765625,2609.320068359375
28MN6,5.5,31,6.5,44,78,87,91,90,0.5512467217095671,11451.081787109375,1104.8699951171875,0.01212206310696072,262.4022019938436,54.04701232910156,369.7799987792969,632.7949829101562,755.614990234375,712.6900024414062,4770.421875,2364.554931640625,2246.405029296875,2069.699951171875
S235JRH,5.5,33.7,5,44,68,99,99,99,0.19981398891966737,10891.722412109375,1071.449951171875,0.012121818330552843,249.58948940708765,55.198326110839844,376.5950012207031,661.239990234375,791.780029296875,825.2249755859375,3454.3125,2522.919921875,2594.169921875,2320.320068359375
FE360D,6.01,33.7,7,44,74,90,90,90,0.20654752851711045,11137.60986328125,1068.47998046875,0.012121631834242079,255.2280550906179,51.67319107055664,372.2300109863281,626.969970703125,737.3900146484375,733.3150024414062,4732.25,2423.169921875,2230.909912109375,1751.280029296875
FE510D,6,60.3,6,44,68,99,99,99,0.45087365591397816,11018.54248046875,1076.300048828125,0.012121255662706163,252.50735812722942,50.5257453918457,403.9949951171875,685.375,803.260009765625,797,3647.8125,2481.8798828125,2587.4951171875,2301.35498046875
S355J2H,6.01,51,5,44,68,99,99,99,0.44528060046189377,11218.0556640625,1123.425048828125,0.012121214336819118,257.08039531032966,48.24953079223633,398.3949890136719,696.260009765625,823,814.10498046875,3768.015625,2430.7548828125,2587.06005859375,2432.22509765625
S355J2H,5.5,33.7,6.3,44,71,99,99,99,0.44528060046189377,11383.19482421875,1063.9849853515625,0.012120886908637152,260.8718805906683,54.756675720214844,372.9849853515625,666.7150268554688,803.1900024414062,767.9249877929688,3738.4296875,2504.64501953125,2573.72509765625,2566.39501953125
FE360D,6.01,33.7,7,44,74,85,85,85,0.20654752851711045,10965.684936523438,1050.2449951171875,0.012119913101196289,251.32388062898542,51.6577262878418,363.45001220703125,589.0549926757812,721.8699951171875,712.0599975585938,4892.875,2333.429931640625,1991.574951171875,1747.8050537109375
FE360D,5.5,30,4.5,44,75,99,99,99,0.20654752851711045,11644.080322265625,1124.739990234375,0.012119613223605686,266.8787111031762,54.03090286254883,376.114990234375,676.3900146484375,814.6699829101562,812.77001953125,4261.3203125,2495.554931640625,2592.715087890625,2294.489990234375
S355J2H,6,38,7.1,44,74,99,99,99,0.44528060046189377,11892.770751953125,1107.3599853515625,0.01211902724372016,272.591798389588,51.101722717285156,362.5350036621094,669.0499877929688,791.6749877929688,748.3300170898438,4305.890625,2518.3701171875,2588.659912109375,2479.85009765625
FE430D,6,60.3,7,44,68,99,94,95,0.3275972222222223,10715.060302734375,1137.4200439453125,0.012118601269192165,245.60636772620268,50.32279968261719,396.239990234375,680.5900268554688,800.719970703125,811.8900146484375,3628.1953125,2520.739990234375,2382.169921875,2183.955078125
S235JRH,6,48.3,6.3,44,74,85,99,99,0.19981398891966737,11687.40380859375,1197.0699462890625,0.012118356492784288,267.89945153666616,48.237613677978516,388.56500244140625,689.8499755859375,815.1699829101562,675.1599731445312,4461.77392578125,2369.284912109375,2586.955078125,2269.389892578125
28MN6,6,49.7,7.5,44,74,80,99,99,0.5512467217095671,11388.4619140625,1107.5400390625,0.012118216620551214,261.05009852936956,50.73963928222656,371.3949890136719,681.3599853515625,789.239990234375,785.8900146484375,4026.296875,2289.375,2574.320068359375,2498.469970703125
FE360D,6.01,33.7,7,44,76,90,91,90,0.20654752851711045,11182.026000976562,1073.3199462890625,0.012117753558688694,256.3279009233065,51.592979431152344,373.57000732421875,633.885009765625,742.85498046875,738.114990234375,4728.3359375,2423.6650390625,2267.719970703125,1762.3050537109375
FE360D,6.01,33.7,7,44,76,95,95,90,0.20654752851711045,11510.066284179688,1100.0999755859375,0.012117575539482964,263.85151254693795,51.652896881103516,378.9599914550781,652.1900024414062,746.1849975585938,751.4450073242188,4842.28125,2464.534912109375,2430.47509765625,1772.7750244140625
FE360D,6.01,33.7,7,44,74,90,91,90,0.20654752851711045,11176.028076171875,1072.4549560546875,0.012117442025078667,256.19699578145264,51.61069869995117,372.7149963378906,631.89501953125,739.4099731445312,736.1199951171875,4726.953125,2425.8349609375,2267.804931640625,1755.43505859375
E275,6,48.3,5.6,44,70,80,99,99,0.32156250000000003,11187.817626953125,1134.530029296875,0.012117245992024739,256.4714061795491,48.78395462036133,358.19500732421875,690.1699829101562,798.1900024414062,794.1699829101562,4030.062744140625,2217.14990234375,2562.419921875,2378.18505859375
J55 UPGRAD.,5,73,5.51,44,76,95,95,95,0.5417506024096381,11688.3671875,1164.60498046875,0.012117014990912542,267.9511963655603,59.982364654541016,377.2300109863281,660.8099975585938,779.64501953125,754.594970703125,4272.8671875,2452.699951171875,2360.27001953125,2602.530029296875
FE360D,6.01,33.7,7,44,74,85,82,85,0.20654752851711045,10864.704223632812,1044.635009765625,0.01211671299404568,249.0752563782465,51.67351150512695,362.4849853515625,581.405029296875,720.4600219726562,706.9099731445312,4881.859375,2347.7548828125,1892.1949462890625,1742.89501953125
FE430D,6,60.3,7,44,68,95,95,95,0.3275972222222223,10654.07080078125,1065.260009765625,0.01211663458082411,244.24802873991086,50.30250549316406,391.9200134277344,674.2249755859375,778.9500122070312,782.719970703125,3655.890625,2495.1201171875,2417.72998046875,2085.330078125
FE360D,6,60.3,7,44,75,98,99,96,0.20654752851711045,11777.730712890625,1139.864990234375,0.012116390864054362,270.0137278005496,50.28511047363281,412.3599853515625,687.364990234375,787.8900146484375,801.1799926757812,4479.640625,2534.1201171875,2589.840087890625,2174.1298828125
28MN6,5.5,31,6.5,44,78,87,87,88,0.5512467217095671,11266.744140625,1096.8599853515625,0.012116062376234266,258.30596220042924,54.04475402832031,371.81500244140625,622.2100219726562,756.9600219726562,712.5150146484375,4793.7890625,2363.77001953125,2097.510009765625,2011.675048828125
S195T,4.3,76.1,4.5,44,68,99,99,99,0.1826355458221019,10633.466552734375,1121.449951171875,0.012115422354804143,243.80006099594465,68.45196533203125,385.92498779296875,668.3900146484375,832.0150146484375,882.2650146484375,3022.2265625,2566.719970703125,2447.445068359375,2597.074951171875
FE510D,6,70,7,44,76,99,99,99,0.45087365591397816,11732.26025390625,1089.0899658203125,0.01211522102355957,268.99725356253634,51.2447509765625,371.2200012207031,675.155029296875,757.3499755859375,724.0499877929688,4572.9453125,2510.074951171875,2600.669921875,2048.570068359375
FE360D,6,48.3,7,44,75,94,90,90,0.20654752851711045,11224.940795898438,1096.425048828125,0.012114682727389865,257.3768690551235,50.4828987121582,387.2950134277344,655.9099731445312,768.6649780273438,711,4608.515625,2519.60009765625,2246.675048828125,1850.1500244140625
28MN6,5.5,31,6.5,44,78,87,87,90,0.5512467217095671,11268.312866210938,1102.3199462890625,0.012114442189534504,258.3764781167435,54.04411315917969,369.6600036621094,621.0150146484375,755.2349853515625,714.3499755859375,4764.7578125,2363.050048828125,2098.989990234375,2041.5150146484375
FE360D,6.01,33.7,7,44,74,90,85,89,0.20654752851711045,11001.1552734375,1060.8050537109375,0.01211358176337348,252.2686125819096,51.62068557739258,373.8699951171875,604.239990234375,732.0399780273438,729.4400024414062,4790.8203125,2427.324951171875,2037.2149658203125,1745.7950439453125
FE430D,6,60.3,7,44,68,95,90,90,0.3275972222222223,10406.843994140625,1080.60498046875,0.012113336986965604,238.64522232667946,50.32988739013672,391.04998779296875,659.2899780273438,775.7899780273438,772.1799926757812,3663.984130859375,2492.14501953125,2234.639892578125,2016.074951171875
S195T,4.3,76.1,4.5,44,71,99,99,99,0.1826355458221019,10810.523193359375,1126.260009765625,0.012113331688774955,247.90232666122793,68.48095703125,387.31500244140625,663.6300048828125,820.1199951171875,864.9349975585938,3233.453125,2572.840087890625,2451.5,2552.72998046875
S235JRH,5,60.3,5,44,75,96,96,96,0.19981398891966737,11892.83837890625,1181.2099609375,0.012113286124335394,272.72254468802123,57.68263626098633,391.2950134277344,680.7100219726562,835.9749755859375,767.4600219726562,4283.5234375,2541.2099609375,2454.0048828125,2614.10009765625
FE430D,6,60.3,7,44,68,95,91,90,0.3275972222222223,10463.277221679688,1088.1500244140625,0.012113041347927516,239.94518068811072,50.278987884521484,392.2300109863281,668.469970703125,776.75,775.4849853515625,3662.6171875,2494.580078125,2282.489990234375,2023.5899658203125
S195T,4.3,76.1,4.5,44,69,99,99,99,0.1826355458221019,10701.197998046875,1119.199951171875,0.012112783855862088,245.4064263698449,68.49030303955078,387.8999938964844,663.9450073242188,827.0549926757812,875.094970703125,3075.328125,2589.97998046875,2452.72998046875,2583.159912109375
S235JRH,6.9,51,8,44,76,99,99,99,0.19981398891966737,11697.1201171875,1158.675048828125,0.012112689548068576,268.2476108759993,43.79374313354492,417.19500732421875,699.97998046875,803,817.5599975585938,4525.625,2468.47509765625,2588.530029296875,2114.489990234375
FE360D,6,60.3,7,44,75,98,98,95,0.20654752851711045,11553.244506835938,1143.905029296875,0.012112476560804579,264.95280045512254,50.26513671875,413.7200012207031,681.3699951171875,787.9600219726562,802.7650146484375,4465.234375,2530.580078125,2536.9150390625,2020.5150146484375
FE430D,6,60.3,7,44,68,95,95,93,0.3275972222222223,10649.64404296875,1096.574951171875,0.012112360000610351,244.23270578410322,50.283817291259766,390.7149963378906,672.6849975585938,778.635009765625,781.64501953125,3666.2890625,2490.625,2417.969970703125,2074.760009765625
FE510D,6.5,48.3,9,44,74,99,99,99,0.45087365591397816,11484.5009765625,1104.1199951171875,0.012112067540486653,263.3851858481358,47.00447463989258,385.82000732421875,670.280029296875,779.9349975585938,741.3250122070312,4257.2109375,2479.510009765625,2576.824951171875,2170.955078125
FE430D,6,60.3,7,44,68,93,90,90,0.3275972222222223,10344.29248046875,1076.77001953125,0.012111878924899632,237.23937431382453,50.27511978149414,389.8599853515625,654.0449829101562,771.9000244140625,771.02001953125,3666.937255859375,2479.860107421875,2223.56005859375,1973.93505859375
FE430D,6,60.3,7,44,70,90,90,90,0.3275972222222223,10389.97216796875,1059.324951171875,0.012111637327406142,238.2917603931767,50.26932144165039,382.4100036621094,648.364990234375,755.2750244140625,758.14501953125,3871.047119140625,2447.02001953125,2220.330078125,1851.574951171875
28MN6,7,37.4,8.5,44,74,92,92,90,0.5512467217095671,11150.78369140625,1138.4449462890625,0.012111621432834202,255.74114345107068,43.43585205078125,408.69500732421875,666.6599731445312,788.125,784.9450073242188,4342.46875,2404.1298828125,2291.455078125,2112.72998046875
FE510D,6,48.3,5.5,44,69,95,95,95,0.45087365591397816,10869.856201171875,1089.93505859375,0.01211056073506673,249.3199585369061,49.68464660644531,376.32000732421875,674.6849975585938,798.14501953125,761.1300048828125,3635.78125,2482.635009765625,2449.875,2301.56494140625
FE360D,6,60.3,7,44,75,85,99,99,0.20654752851711045,11338.956665039062,1120.2550048828125,0.012110436757405597,260.082294951667,50.1269416809082,382.44500732421875,679.2849731445312,779.989990234375,649.5999755859375,4351.6015625,2395.655029296875,2587.985107421875,2003.7149658203125
28MN6,5.5,31,6.5,44,77,90,94,95,0.5512467217095671,11744.334228515625,1135.489990234375,0.012110426161024306,269.3806989200646,54.04281997680664,359.8949890136719,649,774.22998046875,733.1849975585938,4566.984375,2393.8349609375,2386.179931640625,2397.3349609375
FE360D,5.5,30,4.5,44,73,99,99,99,0.20654752851711045,11555.422119140625,1112.2750244140625,0.012110187742445204,265.0528254230809,53.966156005859375,380.67999267578125,677.1400146484375,815.844970703125,815.510009765625,4170.9921875,2491.669921875,2593.47998046875,2299.280029296875
J55 UPGRAD.,5,73,5.51,44,76,94,95,95,0.5417506024096381,11679.33056640625,1161.9000244140625,0.012110008663601344,267.89894052013057,60.07997512817383,370.8900146484375,661.9500122070312,779.0599975585938,756.8200073242188,4275.00048828125,2449.93505859375,2356.85009765625,2597.544921875
E235 +U,6,38,5,44,70,85,99,99,0.15329268292682927,10980.490478515625,1063.1400146484375,0.012109411027696398,251.8814694666742,49.69913864135742,382.1000061035156,685.219970703125,812.7349853515625,777.8300170898438,3601.140625,2355.4599609375,2582,2441.889892578125
E235 +U,6,38,5,44,68,85,99,99,0.15329268292682927,11036.6953125,1117.06494140625,0.012109299765692815,253.17307831476117,49.715248107910156,386.5450134277344,692.7100219726562,820.9600219726562,785.7550048828125,3589.000244140625,2361.580078125,2585.844970703125,2500.27001953125
E275,6,48.3,5.6,44,69,80,99,99,0.32156250000000003,11058.74560546875,1138.39501953125,0.012108568615383572,253.69421249297392,48.78459930419922,362.1400146484375,686,806.9149780273438,795.760009765625,3882.960693359375,2217.14990234375,2565.77001953125,2392.864990234375
FE360D,6,60.3,7,44,75,98,96,95,0.20654752851711045,11651.222900390625,1143.6300048828125,0.012108342912462022,267.2909768960273,50.3025016784668,415.4549865722656,675.739990234375,787.7100219726562,803.125,4481.3828125,2535.89501953125,2448.68505859375,2185.260009765625
FE360D,6.01,33.7,7,44,74,90,85,90,0.20654752851711045,10978.913452148438,1061.3800048828125,0.012108293109469944,251.86854609318655,51.58943557739258,373.510009765625,607.5800170898438,732.0349731445312,732.0900268554688,4770.2734375,2424.06494140625,2036.5550537109375,1748.02001953125
E235 +U,6,38,5,44,70,85,99,99,0.15329268292682927,11152.844970703125,1063.9749755859375,0.012107552422417534,255.87438185490788,49.552249908447266,378.9200134277344,685.0900268554688,812.0399780273438,779.905029296875,3743.445068359375,2365.75,2601.4599609375,2442.18994140625
S235 ALDETU2,5,60.3,5.5,44,70,99,99,99,0.16843902439024389,11306.574462890625,1091.4849853515625,0.01210730234781901,259.40668188124437,60.7867431640625,370.57000732421875,674.1500244140625,810.5449829101562,784.2750244140625,3629.859375,2551.655029296875,2556.760009765625,2568.300048828125
FE360D,6,48.3,7,44,75,95,90,90,0.20654752851711045,11225.92626953125,1099.3199462890625,0.012107161415947807,257.5593688327358,50.41138458251953,389.7699890136719,655.155029296875,769.6699829101562,711,4601.90625,2531.044921875,2246.820068359375,1846.155029296875
S355J2H,6.5,48.3,9,44,71,99,99,99,0.44528060046189377,11134.2021484375,1076.2249755859375,0.012106736501057942,255.4638840823257,46.983856201171875,391.7349853515625,682.10498046875,784.3099975585938,741,3871.187255859375,2456.324951171875,2564.219970703125,2242.469970703125
S235JRH,6.9,51,8,44,71,99,99,99,0.19981398891966737,11245.65869140625,1140.699951171875,0.012106304168701171,258.0303647930992,43.790523529052734,415.5249938964844,700.5800170898438,812.60498046875,833.9249877929688,3990.96875,2467.125,2586.8349609375,2200.72998046875
S355J2HZ3,6,42.4,5,44,75,95,95,95,0.44797727272727283,11640.090087890625,1098,0.0121048100789388,267.11351410404416,49.738765716552734,380.0899963378906,667.375,773.510009765625,710.4149780273438,4482.64013671875,2466.840087890625,2419.199951171875,2271.409912109375
FE360D,6,60.3,7,44,76,96,95,95,0.20654752851711045,11534.193725585938,1111.094970703125,0.012104623582628038,264.6875121461679,50.34599304199219,388.0150146484375,668.6099853515625,772.9249877929688,719.7999877929688,4651.71875,2526.22509765625,2432.764892578125,1923.4849853515625
FE430D,6,60.3,7,44,68,95,95,90,0.3275972222222223,10648.449951171875,1096.050048828125,0.012103408177693684,244.38593830667955,50.25192642211914,392.8949890136719,673.85498046875,778.5399780273438,780,3659.625,2492.449951171875,2418.030029296875,2078.344970703125
S355J2H,4.9,60.3,5,44,69,99,99,99,0.44528060046189377,11039.820556640625,1118.7900390625,0.012103300094604492,253.37030374518466,59.59032440185547,382.9200134277344,675.7100219726562,798.8200073242188,816.5650024414062,3528.890625,2453.35498046875,2508.925048828125,2548.64990234375
E275,6,48.3,5.6,44,72,90,93,95,0.32156250000000003,11344.30859375,1157.8050537109375,0.012102283901638455,260.3803428516993,48.66959762573242,396.4200134277344,686.625,795.5050048828125,770.6849975585938,4073.46875,2439.554931640625,2369.139892578125,2462.14501953125
S235JRH,6,57,6.3,44,74,95,95,95,0.19981398891966737,11112.498779296875,1098.1300048828125,0.01210138956705729,255.07857584176392,51.38584518432617,367.260009765625,650.7349853515625,759.010009765625,718.89501953125,4250.10888671875,2553.14501953125,2431.919921875,1877.324951171875
S355J2H,4.9,76.1,5,44,67,99,99,99,0.44528060046189377,10994.4169921875,1141.9449462890625,0.012100369135538736,252.3893846413729,57.887840270996094,385.54998779296875,692.6599731445312,821.1599731445312,820.344970703125,3368.4921875,2448.764892578125,2492.06494140625,2685.094970703125
28MN6,5.5,30.6,7.8,44,74,95,95,95,0.5512467217095671,11384.7060546875,1123.324951171875,0.012100220786200629,261.35211946965467,50.544105529785156,386.44000244140625,676.885009765625,800.155029296875,743.77001953125,3932.906005859375,2448.195068359375,2394.324951171875,2609.280029296875
FE430D,6,60.3,7,44,68,95,94,90,0.3275972222222223,10505.167358398438,1093.64501953125,0.01209986368815104,241.16817504788568,50.20746994018555,392.7349853515625,672.9500122070312,777.1799926757812,778.0349731445312,3665.562255859375,2493.739990234375,2400.6201171875,1945.2449951171875
S195T,4.3,76.1,4.5,44,70,99,99,99,0.1826355458221019,10709.82568359375,1122.2149658203125,0.012099463144938151,245.87467585457478,68.49158477783203,387.7950134277344,663.8800048828125,823.5250244140625,869.280029296875,3150.390625,2544.925048828125,2452.320068359375,2562.18994140625
FE430D,6,60.3,7,44,68,99,96,95,0.3275972222222223,10879.369140625,1140.5,0.012098905775282118,249.77853697157812,50.23550033569336,393.875,690.3150024414062,806.5,814.4600219726562,3621.734130859375,2519.114990234375,2459.919921875,2278.60009765625
J55 UPGRAD.,5,73,5.51,44,69,99,99,99,0.5417506024096381,10393.140869140625,1185.375,0.01209880616929796,238.6172267217009,60.316741943359375,379.010009765625,748.1749877929688,887.9000244140625,874.9500122070312,3309.8359375,2526.449951171875,2352.715087890625,2204.139892578125
FE360D,6,48.3,7,44,75,92,90,90,0.20654752851711045,11235.807006835938,1094.7249755859375,0.012098415162828233,257.97242530477564,50.401397705078125,387.5849914550781,655.35498046875,767.2249755859375,710.5549926757812,4606.796875,2533.72998046875,2246.9951171875,1848.2850341796875
FE430D,6,60.3,7,44,68,99,94,95,0.3275972222222223,10852.451171875,1142.260009765625,0.01209764904446072,249.18641290438086,50.240970611572266,393.2049865722656,686.2650146484375,805.010009765625,814.4500122070312,3625.78125,2517.909912109375,2433.56494140625,2275.195068359375
FE430D,6,60.3,7,44,68,99,97,95,0.3275972222222223,10891.510986328125,1143.0999755859375,0.01209758546617296,250.0845914157086,50.24870681762695,394.45001220703125,695.844970703125,808.9349975585938,816.155029296875,3619.5859375,2522.554931640625,2533.340087890625,2216.030029296875
J55,5,73,5.51,44,72,99,99,99,0.4771666666666666,11360.148681640625,1148.824951171875,0.012097465727064344,260.84776160610323,59.500125885009766,399.4100036621094,685.094970703125,807.1599731445312,817.8150024414062,3848.718505859375,2458.155029296875,2487.2451171875,2566.030029296875
J55 UPGRAD.,5,73,5.51,44,76,94,94,94,0.5417506024096381,11644.826171875,1166.5,0.012097320556640624,267.38763526079526,59.911495208740234,370.875,662.4349975585938,778.4349975585938,756.344970703125,4274.64111328125,2448.239990234375,2328.655029296875,2593.2900390625
FE430D,6,60.3,7,44,68,99,94,95,0.3275972222222223,10763.105224609375,1141.469970703125,0.01209695922003852,247.14900636582138,50.249671936035156,395.2099914550781,683.3800048828125,803.3350219726562,813.2150268554688,3629.625244140625,2518.4599609375,2387.110107421875,2227.909912109375
P355,6,60.3,7.1,44,69,99,99,99,0.444,11124.609375,1133.2249755859375,0.012096648746066623,255.4566422239995,50.177513122558594,399.1050109863281,688.875,794.8300170898438,805.7849731445312,3743.609375,2465.47509765625,2579.18994140625,2336.3349609375
S355J2H,6,57,6.3,44,72,95,95,95,0.44528060046189377,11187.829345703125,1096.56494140625,0.012096522649129231,256.91105319677416,51.29790115356445,360.9949951171875,653.8300170898438,775.344970703125,747.2650146484375,4012.054443359375,2499.0048828125,2439.169921875,2237.60009765625
P355,6,60.3,7.1,44,68,99,99,99,0.444,11019.504150390625,1127.2900390625,0.012095549901326497,253.0660780269953,50.18267059326172,397.6050109863281,686.9149780273438,794.3499755859375,807.0150146484375,3637.9140625,2463.235107421875,2581.840087890625,2336.514892578125
S355J2H,4.9,76.1,5,44,64,99,99,99,0.44528060046189377,10905.871826171875,1138.0999755859375,0.012095430162217882,250.458958464013,57.822444915771484,385.4549865722656,693.8350219726562,822.6699829101562,821.0900268554688,3281.421875,2448.679931640625,2491.080078125,2684.68994140625
E275,6,48.3,5.6,44,72,90,91,95,0.32156250000000003,11208.818359375,1161.64501953125,0.012095396253797743,257.4170031349193,48.63899612426758,400.1099853515625,677.8099975585938,800.75,771.9650268554688,4066.3984375,2419.47509765625,2284.7548828125,2438.18994140625
S355J2H,6,38,7.1,44,76,99,99,99,0.44528060046189377,11470.510620117188,1109.2149658203125,0.01209533585442437,263.4282328644101,51.02280044555664,364.69000244140625,668.4949951171875,792.4650268554688,748.2899780273438,4318.265625,2516.93505859375,2588.02490234375,2047.2850341796875
S355J2H,6,57,6.3,44,71,95,95,95,0.44528060046189377,11272.25439453125,1097.4449462890625,0.012095313602023655,258.87561739075585,51.29951095581055,358.2149963378906,659.875,783.14501953125,750.4749755859375,3983.984375,2501.465087890625,2440.794921875,2346.010009765625
